CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_Inactive_12_mon,Credit_Limit,Total_Trans_Amt
717370533,0,40,3,2,34516.0,6453
712617408,0,31,1,3,13734.0,2566
714924483,0,60,1,3,4628.0,4226
713555133,1,56,3,3,1667.0,2424
716639058,0,51,2,3,26308.0,3278
814840833,1,44,4,3,7924.0,2393
719473458,0,46,3,2,8285.0,7205
712902483,0,35,3,2,2066.0,1895
721524858,0,51,2,2,7098.0,13139
708238833,0,57,3,2,3032.0,1387
788866983,0,63,0,2,1438.3,3383
713186058,1,42,3,2,1438.3,2191
718140783,0,47,4,5,10585.0,18484
714142158,0,59,0,2,2120.0,3882
711816108,1,40,3,2,18563.0,2395
715891533,0,45,4,2,1979.0,5458
710371683,0,51,4,1,3451.0,4097
719862258,0,38,2,3,5666.0,5015
711516783,0,47,4,1,2155.0,5441
771499233,0,46,4,1,5387.0,4374
714462558,0,44,5,2,5791.0,4556
720415833,0,47,2,5,3842.0,14751
712864683,1,42,3,3,1438.3,1693
712105533,0,32,2,3,2235.0,2905
713279808,0,53,2,3,5619.0,1816
717273333,0,49,5,2,29219.0,4575
711498258,0,54,3,3,20311.0,1266
719701383,0,44,4,3,5175.0,14304
720027258,0,53,2,1,1438.3,4978
718171308,1,44,3,3,1984.0,2506
714196008,0,43,2,3,7534.0,4685
815088483,0,28,1,1,2543.0,3864
809559933,1,45,3,5,4462.0,2526
718192608,0,48,3,1,15524.0,13819
769587258,0,38,3,2,30082.0,15240
715042608,0,39,2,2,8058.0,2742
708334158,0,46,3,2,9863.0,3068
712771233,0,52,3,4,2516.0,4461
789540108,0,29,1,1,2832.0,4761
811989858,0,49,4,3,32244.0,3501
713350908,0,41,2,3,2690.0,3636
789247458,0,32,0,2,2801.0,2467
708243483,0,53,3,2,14938.0,2248
720330558,1,44,3,2,25256.0,2048
823557333,0,43,2,3,2734.0,4457
708748833,0,37,3,2,9875.0,8920
718451133,0,48,2,5,14951.0,3899
717708783,0,57,2,3,34516.0,4303
779320983,0,46,4,3,19843.0,1638
758086458,0,46,3,3,1438.3,4111
711521958,0,51,2,2,1588.0,4660
781337658,0,50,1,1,2602.0,5532
770764908,0,39,2,2,3071.0,1765
788379933,0,41,3,3,12420.0,4422
785119833,0,40,3,3,19666.0,3391
708651933,0,56,2,1,2043.0,2311
708687483,1,54,4,2,13626.0,1711
821771508,0,32,0,1,3172.0,1939
769935783,0,40,3,2,9594.0,14213
708657033,0,60,2,3,2694.0,3837
787605558,0,48,3,2,9816.0,3489
718215033,0,54,3,2,2556.0,1401
715764483,0,53,3,2,7202.0,1397
789987183,0,53,2,4,21953.0,1413
780466533,0,54,3,3,21592.0,1873
789248958,0,37,2,2,2946.0,5259
771503958,0,49,2,1,2993.0,4089
720475233,0,50,2,2,2927.0,1474
789143283,0,41,1,2,5647.0,4868
785218458,0,44,2,1,2505.0,4333
715271733,0,50,2,3,8520.0,1193
794692158,0,43,3,2,17328.0,15367
717207408,0,39,1,1,12512.0,2995
708799983,1,40,1,3,18386.0,1698
714957108,0,33,3,1,3616.0,3133
718458858,1,41,4,3,34516.0,3526
772922883,1,41,3,3,20543.0,1874
779270883,0,48,4,3,16575.0,3982
803406558,0,30,1,5,7536.0,4189
709669533,0,38,1,3,2722.0,4488
712582983,1,47,3,3,14057.0,4729
751150233,0,43,5,2,1438.3,4459
715701033,1,43,2,3,2111.0,2112
708813033,0,47,1,3,6509.0,1409
712363158,0,36,1,2,20101.0,14732
713926308,0,35,3,2,2624.0,4487
712905708,0,53,1,2,2590.0,1188
711100608,1,55,1,2,1723.0,2574
779852133,0,48,2,2,34516.0,3093
770842833,1,49,3,3,34516.0,4777
710715783,0,52,1,2,1633.0,4436
717069033,0,43,4,1,4829.0,4778
716438433,0,41,1,3,10130.0,4002
792795933,0,39,1,6,2669.0,3847
709802208,0,37,1,1,3350.0,2849
771349458,0,33,2,3,5657.0,1914
716203308,0,52,3,3,2731.0,1220
710538183,0,53,3,2,1529.0,4220
708361833,0,44,4,2,19430.0,3650
710982858,0,33,3,1,8232.0,2849
771963708,1,56,3,3,12248.0,767
709309308,1,50,3,3,27186.0,1704
717295683,0,50,0,2,3460.0,1546
779401233,0,47,4,1,1438.3,5216
714487458,1,49,5,4,2920.0,2306
710694033,0,32,0,1,7473.0,13400
716194683,0,41,4,2,2334.0,2155
708824958,0,50,4,1,1460.0,4265
718034058,0,40,4,2,8529.0,4252
708245808,0,35,3,1,19671.0,13908
812979408,1,39,0,0,15142.0,2458
710255208,0,60,0,2,2094.0,1969
822084333,1,51,3,4,4041.0,8219
713371233,0,43,1,1,11583.0,3320
712370208,0,48,1,2,17131.0,1371
718975083,1,47,4,4,2473.0,2133
708878508,0,45,3,1,2104.0,1732
771982083,0,44,4,1,4552.0,14418
718547358,0,60,2,3,2676.0,3863
712884408,0,43,1,2,5700.0,7939
710744433,0,48,1,2,2578.0,4077
714840858,0,40,3,2,2222.0,3302
714638883,0,31,0,3,4661.0,14257
758331483,0,31,0,2,34516.0,15347
757761033,0,35,3,6,3250.0,4673
789920883,0,45,3,3,11189.0,2959
779474958,0,35,3,1,2956.0,2144
721181883,0,30,0,2,9641.0,4710
713911233,0,47,3,2,18341.0,7584
718921683,0,49,4,6,9738.0,4816
719513733,0,48,3,3,8739.0,4276
712173108,0,48,1,1,2447.0,4228
713184858,0,58,2,3,1438.3,4196
820593033,0,43,2,1,18524.0,4496
720275358,1,47,2,3,1889.0,2479
720734583,0,44,2,3,2540.0,5039
717603858,0,54,3,2,5608.0,4325
788730933,0,44,2,3,2084.0,1132
784795083,0,31,1,1,1984.0,4794
827111283,0,45,3,2,32426.0,1109
710023233,0,36,3,2,24457.0,2739
717310458,0,35,3,3,5780.0,2960
715144383,0,40,3,3,6384.0,4413
721225083,0,54,2,2,8758.0,7680
720206658,1,40,3,2,1479.0,1811
809582058,0,48,2,2,1761.0,4410
717890583,0,48,1,1,3503.0,4671
708888633,1,52,3,3,3022.0,2724
711553308,0,60,1,1,1438.3,4542
709887483,0,56,2,1,6331.0,3527
721317333,0,40,4,2,2383.0,4759
713366583,0,63,1,1,3055.0,1405
789472833,0,42,2,3,2283.0,4377
772837083,0,41,3,3,27169.0,3906
796336833,0,51,3,2,32096.0,2619
807977808,0,39,2,3,3246.0,13671
820651908,0,46,3,2,7457.0,3162
711893358,0,46,5,2,2375.0,4087
772166058,0,31,1,2,3232.0,13142
714786483,0,45,4,2,13445.0,7377
788826408,0,33,1,1,10705.0,2434
714136233,1,53,4,2,34516.0,8417
794675058,1,36,3,3,5015.0,2491
781073733,0,50,2,3,4607.0,4793
711272058,0,40,4,3,1622.0,4216
771507258,0,38,2,2,3860.0,14474
711305208,0,52,2,3,14785.0,4354
709407933,0,51,3,3,34516.0,4544
825831933,0,52,3,2,3136.0,4528
751350558,0,57,1,2,1609.0,4770
721488858,0,53,3,3,32417.0,14381
810986883,0,45,0,4,2557.0,4808
762775908,0,46,2,1,12295.0,4177
774437583,0,55,1,2,4597.0,1504
712949733,0,46,5,2,6340.0,3536
712298883,0,50,3,3,1438.3,2987
715253433,0,48,4,2,5543.0,5266
789631908,0,51,4,1,3031.0,4690
718893333,0,52,3,3,18336.0,7509
805461783,0,47,3,4,1438.3,4735
789289383,0,42,3,2,34516.0,14626
710905908,0,43,4,3,4983.0,1939
718627458,0,43,3,4,1947.0,2119
715300683,0,39,1,1,34458.0,8271
710596983,0,51,1,3,27318.0,7481
713508333,0,43,4,4,1884.0,4591
711161133,1,36,2,3,6071.0,9338
787655058,0,44,2,2,2568.0,4254
709208808,0,50,1,2,2178.0,4275
772308408,0,44,3,3,4131.0,906
798983508,0,43,1,3,34516.0,1575
771844458,0,40,3,1,20420.0,1804
713490483,0,61,0,2,21740.0,1755
771912408,0,49,2,3,6674.0,7468
719219883,0,47,2,1,9300.0,3651
789900633,0,49,2,3,3263.0,4288
768632958,1,59,1,4,8708.0,2508
719265108,0,42,3,3,3815.0,4430
715376508,0,47,5,5,2838.0,3493
708453408,0,40,4,2,16050.0,3721
710574558,0,47,4,3,26442.0,1403
771790083,0,43,3,3,10466.0,4116
785515533,0,43,2,3,5380.0,8947
789968058,0,51,1,2,9036.0,1131
719483358,0,33,1,2,6746.0,2962
827436483,0,48,1,1,2916.0,4336
778439883,0,50,1,2,26840.0,7969
770662383,0,38,2,3,14632.0,1399
780241758,0,59,1,2,3943.0,3527
788528958,0,45,4,1,9036.0,8356
711149133,1,30,1,1,4377.0,8759
801715383,1,45,4,3,12890.0,2216
790112133,0,47,2,3,2623.0,4388
804833058,1,49,3,3,4384.0,1832
789198708,0,58,3,1,27088.0,1135
713237958,0,34,0,1,2638.0,1868
712300683,0,41,1,2,1438.3,4897
716277558,0,45,1,3,3281.0,1779
713586858,0,40,3,3,11721.0,4187
780727833,0,51,3,4,3229.0,4526
824155458,0,48,2,1,11332.0,4674
717392358,0,60,1,2,23412.0,1786
717695058,0,46,5,1,4163.0,4763
709910733,0,49,4,3,34516.0,13174
710111733,0,48,2,1,8091.0,1360
710002833,0,32,1,2,3413.0,4355
769579608,0,53,1,6,2240.0,3795
710369658,0,50,3,3,3276.0,4488
717490008,0,43,4,1,19188.0,4282
771531708,0,46,2,3,7565.0,4683
771518658,0,58,1,3,1871.0,4553
809849358,1,55,2,6,1720.0,2719
721111233,0,52,2,3,11964.0,4853
711939558,1,37,2,2,1534.0,2596
814995933,0,58,3,3,5798.0,1724
721461258,0,53,0,2,2875.0,4399
806407308,1,54,3,2,13184.0,2047
711734508,0,55,2,3,9959.0,1584
780913308,0,43,3,2,13771.0,1510
712246983,0,50,4,2,16748.0,15338
769189083,0,46,2,2,1438.3,4427
719094333,0,46,4,2,13490.0,13159
709902108,0,51,2,3,8169.0,4927
717920583,0,60,1,2,1443.0,4673
720086358,0,58,2,3,12648.0,14465
714041283,0,50,2,2,6610.0,4735
788783133,0,58,0,3,6679.0,1649
713469333,0,40,2,2,19279.0,1777
717249783,0,47,4,2,1815.0,1931
713786508,0,42,5,3,2038.0,1238
714765408,0,26,1,3,2557.0,2266
788502858,0,58,3,2,10021.0,4431
715844733,0,45,5,3,2174.0,4596
715482483,0,26,0,2,3184.0,2253
716924958,1,65,2,0,6812.0,2288
748827033,0,44,3,2,3290.0,4780
717332733,0,47,4,2,34516.0,2851
779557533,0,54,1,3,10260.0,1566
711655683,0,55,1,2,25991.0,2996
801499908,0,43,4,3,4724.0,1232
709690158,0,52,4,1,4592.0,1470
824763783,0,59,0,2,2645.0,4251
718002633,0,48,2,3,16002.0,3667
772306383,1,57,3,3,1462.0,2299
712591983,0,52,5,2,3035.0,4104
820355433,0,43,3,1,2615.0,1395
715688958,0,45,2,1,2736.0,4550
716207508,0,36,3,2,5497.0,1981
713706258,0,52,1,2,1438.3,4890
711577458,0,52,1,2,3244.0,8087
827953683,0,41,2,2,3786.0,5369
712846458,0,45,4,3,14290.0,14709
797495958,0,42,3,2,3015.0,4277
784998108,0,33,3,3,9094.0,4203
794856033,0,38,3,2,5242.0,4306
710771433,0,48,1,3,2754.0,13991
713910108,0,38,1,2,3946.0,1646
713358633,0,30,1,1,11371.0,2768
715269483,0,50,4,1,17374.0,15473
708522033,0,50,2,2,12299.0,15060
801036033,0,31,0,2,4493.0,17744
710560008,0,46,4,3,1896.0,4588
713455233,0,48,3,2,34516.0,4026
780055308,0,43,3,1,1438.3,4482
711679533,0,54,2,2,5569.0,2600
790201158,0,60,1,2,13062.0,13609
710036508,0,42,5,3,14281.0,1164
713998233,0,37,2,2,3586.0,2780
768390708,0,47,2,1,2877.0,4006
715383108,0,52,2,1,34516.0,1616
720385608,0,45,3,1,20958.0,14314
713285058,0,46,3,3,2258.0,4275
788019483,0,49,3,1,3660.0,14515
759947433,0,53,3,2,13670.0,4812
779685558,0,53,5,4,34516.0,15290
719574033,0,38,1,2,21906.0,15349
751283658,0,42,4,3,1786.0,4306
771907158,0,54,5,1,3731.0,4667
709928358,1,40,3,2,32554.0,8528
778377183,0,49,3,2,18284.0,4846
789917208,0,40,4,3,1968.0,5087
718246458,0,53,3,1,24262.0,8241
709005633,1,62,0,2,18734.0,2112
805534608,0,54,2,3,8769.0,3817
785328408,0,37,4,2,1758.0,2013
789483333,0,41,2,1,5214.0,1258
709841433,0,45,2,3,3855.0,3885
711125358,0,45,3,4,1765.0,4803
789191358,0,55,4,3,1854.0,4035
718031508,0,45,4,5,1535.0,5168
778155558,0,45,3,1,23973.0,3560
709663608,1,43,1,2,1536.0,1973
780371433,0,35,2,3,3339.0,4725
718201383,0,49,1,3,22036.0,2139
713708358,0,33,3,3,19594.0,12429
710135058,0,56,1,1,9078.0,1543
710150208,0,44,4,1,2295.0,3834
718530258,0,52,3,1,1986.0,7249
711891933,0,47,3,3,12945.0,3369
713779908,0,46,3,3,2189.0,1287
714631833,0,53,4,2,1973.0,1587
779055033,1,43,3,2,8256.0,8104
711006783,0,38,1,3,2484.0,1200
710322033,0,52,1,1,2563.0,4515
713008308,0,59,0,3,7692.0,1861
716481408,0,38,2,1,1461.0,4769
718932633,0,45,3,2,1717.0,4301
708812133,0,49,3,3,2270.0,4110
785114808,0,46,2,2,15459.0,1419
717983058,0,41,3,1,1982.0,3058
720169383,0,52,2,1,3224.0,3707
716569983,0,33,2,1,2355.0,1765
709581483,1,40,4,2,2984.0,2373
785487783,0,59,1,2,1980.0,5350
711294258,0,43,1,3,2642.0,4780
708602283,0,40,4,3,2887.0,3941
721440633,0,55,1,2,7982.0,4387
814765533,1,44,4,3,10587.0,2971
714389058,0,38,3,3,5576.0,4322
715471833,0,50,0,1,28253.0,4525
778939683,0,47,3,3,2821.0,1452
712965183,0,63,2,2,2689.0,1188
788937933,0,39,3,1,5494.0,3566
713770383,0,29,0,4,2926.0,2775
708765933,0,46,2,2,5464.0,4866
710006958,0,53,1,2,8693.0,4755
712982808,1,47,2,3,1438.3,2388
719078283,0,57,4,3,3191.0,1501
796196733,0,52,2,2,4259.0,4389
710871108,0,45,5,2,31756.0,4759
708938508,0,63,1,3,4559.0,1870
785262333,1,46,5,4,6185.0,2225
713047608,1,40,2,1,2387.0,2134
787599258,0,55,3,1,7361.0,1175
714390858,0,48,5,2,7645.0,5016
715657833,0,52,3,3,1438.3,4956
719651358,0,46,4,3,24949.0,4092
708980283,0,34,3,1,4185.0,2179
718298733,0,40,4,3,12978.0,14134
717381183,0,27,0,2,1674.0,4513
794528283,0,44,4,2,2748.0,3383
711615933,0,43,3,3,28170.0,1013
709066983,0,50,4,2,34516.0,15214
719843958,0,46,2,3,1754.0,4874
714187533,0,45,2,3,3540.0,1321
708139833,1,40,3,2,6391.0,2323
720597108,1,48,3,3,9943.0,8325
715423233,0,46,5,3,1790.0,3539
798988983,0,51,2,3,7165.0,3553
779931783,1,52,2,3,34516.0,2213
827341383,0,38,3,3,3094.0,3607
769578858,0,40,2,3,18737.0,4010
809809008,0,47,5,1,3111.0,4570
718919433,0,52,4,3,4440.0,14973
719821908,1,38,2,1,2703.0,2752
721163133,0,44,2,3,28292.0,3948
717212958,0,55,2,3,3046.0,3153
772637058,0,34,3,1,8167.0,2141
717094758,0,40,4,3,8823.0,4453
713886333,1,47,2,3,18660.0,1682
709749483,0,40,2,1,2636.0,4584
714432108,0,56,3,3,2402.0,4610
718333983,1,57,4,2,13694.0,9040
709110633,0,41,1,1,21684.0,1329
714531108,0,31,1,3,4260.0,2109
721147383,0,37,2,2,2448.0,4087
715123983,0,43,1,2,3342.0,5848
719978583,0,46,2,1,5265.0,3281
818906208,0,32,0,2,29081.0,1538
713745783,0,29,0,1,34516.0,2336
817607358,1,44,2,3,34516.0,2227
721006458,0,42,2,1,3214.0,14557
711654558,0,46,3,3,2179.0,4025
780067158,1,51,2,3,1746.0,1907
714823308,0,55,3,3,15987.0,7345
712996833,0,40,1,2,2392.0,4309
713032233,0,53,2,1,2708.0,4812
814497483,0,60,0,1,6479.0,1618
816078708,0,45,3,4,5662.0,4014
716548083,0,39,4,1,2973.0,2593
717255333,1,40,3,2,6921.0,2729
803421108,0,49,4,2,20701.0,14374
780219483,0,61,0,2,2250.0,1339
709633533,0,31,2,2,1438.3,2789
713126733,0,56,3,2,17539.0,1220
708186933,1,33,1,3,1819.0,2254
715049583,0,60,1,3,3398.0,1169
744764433,0,55,2,2,30967.0,1473
818322033,0,41,3,6,2873.0,3943
713705358,0,37,2,6,7349.0,13970
709632483,0,49,2,2,1438.3,4457
717874533,1,46,2,2,6362.0,1968
742778358,0,44,1,1,16739.0,4014
714794133,0,54,2,3,6546.0,14103
711540108,1,44,4,3,1438.3,2316
721252683,0,40,5,2,34516.0,3368
708332808,0,47,2,2,3471.0,14381
714368883,0,50,3,5,7596.0,4338
715662258,0,49,3,1,2454.0,3777
717971208,0,39,5,3,2077.0,3647
715345833,0,36,1,3,6116.0,2369
720133908,0,41,2,1,4461.0,4204
824667708,0,32,1,3,2428.0,3007
712495233,0,31,0,3,2370.0,2411
711790308,1,54,0,3,2223.0,2538
714425283,0,50,2,3,19962.0,14703
713426358,0,28,0,2,5685.0,2395
719809533,0,59,0,1,2448.0,5066
718384233,0,52,5,2,17835.0,4258
721306908,0,61,1,3,2303.0,3440
712229283,1,48,4,2,1438.3,2306
779608083,0,55,2,2,3897.0,3681
708480333,0,65,0,2,2163.0,2229
711020358,0,52,3,2,2498.0,4434
822885033,0,31,1,1,4328.0,14731
712178883,0,49,2,2,6371.0,3592
714327183,0,37,4,3,1825.0,2878
712691883,1,41,2,2,2811.0,2245
826451433,0,42,4,1,34516.0,8502
716922633,1,38,2,3,4043.0,2600
772399983,0,55,2,1,34516.0,1966
713236458,0,55,4,2,18980.0,8295
815288583,0,32,0,3,4815.0,2501
708208758,0,53,1,3,1826.0,2199
716999883,0,51,4,2,15897.0,1405
780146658,1,40,2,2,3795.0,1633
709603608,0,34,3,1,2345.0,4634
715487733,1,44,4,3,1452.0,2287
714871683,1,58,1,4,1438.3,715
788832033,0,35,2,3,8599.0,3015
717257658,0,41,3,2,9357.0,7971
713111883,0,51,1,1,25837.0,3783
709261383,0,56,3,3,1872.0,4970
788671608,0,45,4,2,23051.0,14393
719549508,0,49,4,2,2712.0,4678
708646233,0,44,1,2,17116.0,3632
720336708,0,53,3,3,3789.0,1609
716697708,1,61,1,2,3293.0,3121
715644633,0,42,3,2,1528.0,5212
827628408,0,40,4,3,2165.0,3672
712838358,0,40,4,2,1438.3,4702
720256158,0,47,2,1,2264.0,4279
708577308,0,43,1,2,2637.0,1569
714549558,1,41,2,2,9576.0,2362
826480308,0,53,3,2,4778.0,5489
792695808,0,41,4,4,18232.0,4775
714031983,0,41,3,1,11533.0,4038
780040758,0,40,4,3,2606.0,1999
720590058,1,51,1,3,8840.0,2839
737971833,0,38,1,3,2405.0,2503
758106108,0,45,2,2,7486.0,4604
779514558,0,41,2,1,7207.0,13730
709488108,1,42,4,2,10543.0,1841
794707083,1,50,2,2,3495.0,2131
772472208,0,50,1,1,4092.0,2298
714523383,0,43,3,2,2900.0,4656
714102183,1,50,3,2,7970.0,1872
714892533,0,26,0,3,3877.0,2473
714693708,0,45,3,3,2216.0,4103
815091333,0,48,3,1,3119.0,4705
708897408,0,46,3,2,1621.0,4719
717758583,0,40,3,2,3624.0,1469
710895708,1,35,0,3,3876.0,7712
713608383,1,54,1,1,1438.3,1632
789551883,0,52,3,1,14803.0,14426
711502908,0,44,3,2,7532.0,3550
772346358,0,52,3,1,1801.0,5047
789541458,0,35,1,0,1438.3,4840
809616108,1,38,2,3,1568.0,2812
778810083,0,45,3,3,4210.0,4175
711542358,0,42,4,3,15987.0,7471
711833508,0,47,2,3,1536.0,4643
709455108,0,49,4,2,2393.0,3768
809626983,1,48,3,3,1670.0,2790
711456108,1,46,4,3,1438.3,2488
778563858,0,40,3,1,8712.0,14512
719582058,1,41,3,2,24001.0,9102
778353183,0,31,0,2,3201.0,5155
708223383,1,47,3,3,11410.0,2736
717299958,0,49,3,2,2453.0,4185
719091333,0,52,0,3,22720.0,1102
715057383,0,40,3,3,17126.0,3891
715968858,0,28,0,1,2608.0,1822
716414958,0,39,3,3,2366.0,3659
715934283,0,39,2,3,3142.0,3046
710402508,0,52,0,3,4675.0,3487
712307283,1,54,1,2,9090.0,2239
714732183,0,47,4,3,3402.0,3188
714113658,0,52,2,3,2757.0,3992
720537633,0,44,3,3,3047.0,4961
721258158,0,65,1,3,11037.0,2429
710342508,0,48,2,3,1593.0,4004
779635533,0,38,3,1,2348.0,5125
718010133,0,46,2,2,2888.0,3703
720091083,0,43,4,1,6467.0,4098
709477233,0,37,2,2,2346.0,4287
708866133,0,43,3,1,4196.0,14545
716780283,0,39,2,3,6628.0,4050
769578108,0,40,4,2,20929.0,4001
779751258,0,45,2,1,1946.0,8423
750690258,0,49,2,3,2821.0,8220
720837708,0,42,3,2,5471.0,5103
780019908,0,53,1,3,2172.0,4657
715702758,0,38,4,3,1860.0,1731
712070208,0,61,1,4,6673.0,4141
712533708,0,43,0,2,11247.0,4894
715148658,0,51,2,3,3683.0,4684
718623783,0,56,2,3,27157.0,1535
771219033,0,42,1,3,17506.0,4199
787518258,1,49,3,3,8549.0,9192
789105183,0,54,3,1,34516.0,4401
720017958,0,48,4,1,6121.0,14224
717513933,0,38,3,2,14938.0,7385
718808883,0,55,2,3,13565.0,3705
773283108,0,31,0,1,32535.0,15738
794340033,0,34,3,1,2799.0,1817
809290308,0,31,0,1,3540.0,1912
709121283,0,54,3,3,1556.0,1615
719971458,0,49,5,3,5275.0,4213
717678408,0,61,1,2,8633.0,2066
779491908,0,47,4,2,8644.0,4272
713374533,0,52,1,2,1981.0,3913
710947683,0,64,0,3,4920.0,1420
788779983,0,58,2,2,3742.0,16401
711593808,1,55,1,2,1438.3,888
779353083,0,47,2,2,34516.0,1330
773297508,0,34,3,1,24765.0,1544
820044333,0,39,3,3,2503.0,4157
720313083,0,32,1,3,6276.0,2637
715335558,0,43,5,1,1855.0,4191
708983658,1,51,2,3,16868.0,940
779863533,0,37,1,2,5120.0,1680
710518308,0,54,2,4,1685.0,4155
709078908,0,48,3,2,2648.0,4926
812809083,0,37,3,4,19636.0,2595
713187033,0,46,1,2,20459.0,1767
789775308,0,54,2,1,1438.3,4880
814833408,0,56,2,3,6036.0,1741
793449333,0,54,2,3,29974.0,15190
716060358,0,53,2,2,4621.0,4952
710779083,0,59,0,3,1661.0,4338
716462658,0,47,4,1,18037.0,1387
718346658,0,50,2,2,1963.0,1861
709871658,0,47,1,3,7136.0,7729
818699208,1,47,4,4,6451.0,2400
756458508,0,44,3,2,1682.0,3309
720585183,0,50,3,3,14854.0,3659
714204108,0,45,5,3,2144.0,3859
824816358,0,36,1,3,3277.0,14252
720719883,1,54,1,3,1874.0,2535
719279208,0,35,1,1,2158.0,4946
718147233,0,44,1,2,4553.0,4999
819690933,0,56,1,3,16835.0,4059
713868033,0,53,1,2,34516.0,16373
787504158,0,36,0,3,2570.0,1755
719283633,0,57,3,2,7578.0,1325
710892408,0,57,1,2,3101.0,1681
709716258,0,48,3,1,7633.0,1807
718316058,0,51,1,3,13731.0,14826
710056758,0,51,4,2,10017.0,15635
708671733,0,48,4,3,2072.0,4091
788960658,0,42,2,2,2573.0,4649
718892283,0,43,2,2,4396.0,4771
720408708,0,49,2,4,2505.0,4109
715406658,1,47,1,2,2173.0,2738
716040783,0,45,3,2,14521.0,4178
799468083,0,51,2,2,11467.0,14373
715327683,1,45,4,3,4477.0,4996
716311683,0,43,4,1,32733.0,3452
718329183,0,57,3,3,4262.0,3943
784868958,0,56,1,2,17542.0,13939
771332283,0,50,4,1,4601.0,5056
708331758,0,47,2,1,32444.0,3725
765055833,0,56,4,4,4310.0,1645
709140858,0,57,2,3,1727.0,5112
719157933,0,51,2,3,10984.0,7850
708804633,1,44,2,2,1916.0,2888
715650783,0,41,2,2,4499.0,4906
790021233,0,52,3,3,2300.0,4287
772264383,0,44,2,1,13301.0,1385
771441558,0,49,2,3,2608.0,2073
772506858,0,45,4,4,8795.0,4552
768243858,1,54,3,4,3288.0,2717
719238183,0,55,3,2,1872.0,2238
717267108,0,37,1,3,15755.0,2061
714373308,0,53,1,4,2266.0,3634
710958033,0,49,5,2,1993.0,4075
717534108,0,48,3,1,2405.0,4421
787747308,1,49,4,3,3468.0,2494
789127533,0,49,4,2,32338.0,3013
710047533,1,51,3,3,34516.0,8614
768162108,1,49,3,3,4781.0,2451
822125283,0,49,3,1,4778.0,7590
772442883,1,51,4,3,3853.0,2443
709501683,0,33,1,1,5830.0,2263
715113933,1,54,1,3,11077.0,8165
713679633,1,41,3,3,1438.3,1813
712024908,0,56,1,2,2641.0,1439
716974383,0,41,5,2,2491.0,1911
715168983,0,47,3,2,7051.0,1451
719655258,0,64,0,2,3196.0,3412
716093133,0,38,2,2,12228.0,3831
771201408,0,53,3,2,2684.0,5299
812443458,0,57,4,3,25808.0,7794
716460933,0,51,2,1,10306.0,1456
789983133,0,31,2,3,34516.0,14185
711567333,0,43,1,3,2834.0,4581
710374008,0,53,1,1,34516.0,12906
804359133,0,55,0,3,3805.0,1743
772360683,0,57,1,3,31762.0,1515
708760458,0,47,1,3,17655.0,3692
717123858,0,36,1,1,3635.0,4045
713668158,1,31,1,3,21067.0,9212
713194608,0,37,2,3,2463.0,2171
812446158,0,54,3,2,1719.0,4869
709616958,0,38,2,3,26556.0,3168
713056083,0,52,2,2,34516.0,4037
710844408,0,38,3,3,2584.0,1843
789890958,0,53,4,1,10948.0,16230
708431433,0,41,3,3,11789.0,1463
789081408,1,44,4,3,1438.3,2527
709316433,0,52,2,1,33182.0,1630
709250508,0,63,1,1,6973.0,4877
708241233,1,52,3,3,2972.0,922
720409608,0,45,3,2,32446.0,1717
721495458,0,44,3,1,20001.0,8094
713734758,0,35,2,2,6729.0,2080
716816583,0,61,0,3,15483.0,14463
709366458,0,43,3,2,2227.0,1972
714542058,0,53,1,2,26365.0,3411
775198608,0,38,2,3,4429.0,1970
804344733,0,46,3,2,1937.0,4303
713146683,0,35,1,3,4460.0,5473
709310433,0,65,0,2,5441.0,4480
710237283,0,50,2,1,9546.0,14211
771180033,0,47,4,1,3502.0,1814
721410858,0,54,4,3,1921.0,4512
816513108,0,54,4,1,5269.0,2195
711989358,0,50,2,2,19595.0,3811
709112508,1,42,3,3,3802.0,2165
778830933,0,40,3,2,1804.0,5308
804658833,0,53,3,1,1657.0,4068
717643608,0,48,4,3,26443.0,1593
818814933,0,58,1,3,6960.0,3112
709528308,0,53,4,2,15242.0,1876
779692608,0,36,1,3,9764.0,15097
711549408,0,51,3,1,1507.0,4126
779486433,0,46,5,2,2424.0,4209
711422358,0,42,5,2,10531.0,14955
789597408,0,39,1,2,17814.0,4712
712685733,0,57,3,3,34516.0,3498
713271708,0,46,3,2,12685.0,4454
720146733,0,45,4,4,2480.0,4114
720648483,0,39,4,3,32210.0,1821
713119308,0,50,3,4,1852.0,4339
710587458,0,34,2,3,11154.0,4339
718951683,0,48,2,3,2216.0,4763
721210158,0,29,2,1,4626.0,14740
710545158,0,42,3,3,15108.0,3738
719108358,0,39,2,2,18974.0,2783
738899658,1,45,2,2,3120.0,2468
718174908,0,53,3,3,4224.0,1458
719620983,0,41,2,3,2701.0,4406
717750858,0,32,2,3,2973.0,3769
711363258,0,49,1,3,4821.0,4680
779638983,0,47,4,3,2124.0,4592
718366983,0,40,3,2,18584.0,3504
711720408,0,44,0,3,9070.0,15211
712144158,1,53,1,6,2370.0,2164
710416533,0,58,3,1,1454.0,3060
710345808,0,41,4,2,30030.0,1828
771453033,0,47,3,1,17343.0,3170
709823733,1,44,2,3,5508.0,7507
780660183,1,43,4,3,8203.0,2613
778397358,1,42,5,2,5096.0,2574
718595583,0,55,3,2,25878.0,1777
710820783,0,45,4,1,5989.0,4246
