Attrition_Flag,Marital_Status,Education_Level,Customer_Age,Dependent_count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1
0,Unknown,College,43,3,3,9382.0,1455,0.482
0,Married,Graduate,42,2,2,16290.0,0,0.758
0,Married,Unknown,45,4,1,7924.0,1896,1.161
1,Single,Graduate,46,4,3,5913.0,1651,0.79
0,Single,Graduate,49,3,3,20176.0,2219,0.693
1,Married,Graduate,50,2,1,7191.0,0,0.565
0,Single,High School,33,2,2,1438.3,746,0.913
0,Married,Unknown,53,3,2,4855.0,1912,0.606
0,Single,High School,46,2,2,2000.0,1739,0.821
0,Married,High School,40,3,3,9599.0,2356,0.7909999999999999
0,Married,College,45,3,2,7109.0,866,0.5720000000000001
0,Married,Unknown,48,3,6,2804.0,1057,0.5760000000000001
1,Married,Graduate,54,2,3,4320.0,0,0.967
0,Single,Graduate,53,2,2,10620.0,2090,0.88
0,Married,High School,43,2,3,2600.0,2047,0.7490000000000001
0,Divorced,Uneducated,47,3,3,5869.0,2517,0.505
0,Single,High School,39,3,3,6347.0,569,0.6679999999999999
0,Divorced,College,55,4,2,34173.0,1194,1.056
0,Married,Graduate,46,4,1,1535.0,700,2.282
0,Single,Unknown,46,2,3,2665.0,2157,0.637
0,Married,Unknown,42,4,1,2676.0,1962,0.6679999999999999
0,Divorced,High School,43,4,3,34516.0,1048,0.8640000000000001
0,Married,Uneducated,38,0,1,3238.0,2146,0.6729999999999999
0,Married,Graduate,54,2,2,2027.0,1480,0.979
0,Married,Uneducated,44,4,1,5366.0,968,0.992
0,Single,Uneducated,26,0,1,2158.0,1695,0.7659999999999999
0,Married,High School,57,2,1,5184.0,1856,0.5529999999999999
0,Married,Unknown,58,2,2,3034.0,2517,0.63
0,Married,Post-Graduate,49,4,3,34516.0,0,0.6629999999999999
0,Divorced,High School,36,2,3,2686.0,1733,0.706
1,Married,Unknown,42,1,3,2983.0,0,0.865
1,Married,Post-Graduate,46,1,2,1803.0,0,0.415
0,Married,High School,58,1,2,1438.3,0,0.425
0,Married,Unknown,42,3,3,6698.0,1327,0.7979999999999999
0,Single,Unknown,29,1,1,2763.0,1879,0.701
0,Single,Graduate,26,0,1,3416.0,1109,0.7829999999999999
0,Married,Uneducated,44,4,1,34516.0,1984,0.7340000000000001
0,Married,Graduate,52,2,1,8431.0,1862,0.59
0,Married,High School,57,1,2,25058.0,1710,0.613
0,Married,Unknown,34,2,2,2379.0,1982,1.194
1,Married,Unknown,51,3,3,5130.0,0,0.407
0,Single,College,46,4,1,17673.0,1783,1.003
0,Married,Unknown,55,2,2,2629.0,1476,0.537
0,Single,Unknown,40,3,3,8155.0,1178,0.8290000000000001
0,Single,High School,45,3,3,7050.0,659,0.52
0,Single,College,50,1,2,17304.0,2517,1.449
0,Married,Graduate,36,2,2,3920.0,0,0.813
0,Single,Graduate,46,2,3,4745.0,1270,0.93
0,Married,Uneducated,46,1,1,13324.0,0,0.917
0,Divorced,Graduate,44,3,3,1467.0,896,0.6920000000000001
1,Single,Post-Graduate,36,2,2,1821.0,1486,0.8270000000000001
0,Single,Graduate,59,1,3,1528.0,0,0.669
1,Married,Post-Graduate,54,2,6,1638.0,0,0.163
0,Married,Unknown,51,4,3,3861.0,622,0.794
1,Married,Graduate,40,3,2,6888.0,1878,1.0590000000000002
1,Married,Doctorate,49,3,4,7066.0,0,0.479
0,Married,High School,49,2,2,13490.0,1672,0.799
0,Unknown,Uneducated,53,2,6,17190.0,1736,0.698
0,Unknown,High School,47,4,3,16998.0,1404,0.785
0,Married,High School,41,3,1,9797.0,1434,0.644
0,Single,Graduate,36,4,3,10216.0,1822,0.778
0,Married,High School,48,4,2,19762.0,507,0.85
1,Married,Graduate,56,3,3,1438.3,0,0.315
0,Divorced,Unknown,47,3,2,29812.0,2031,0.767
0,Married,High School,27,0,1,1864.0,1384,0.904
1,Married,Uneducated,32,1,3,2218.0,1696,0.367
0,Married,Graduate,32,3,1,3223.0,1413,1.009
0,Single,High School,43,3,3,4112.0,768,0.413
0,Divorced,Uneducated,57,0,4,2795.0,1832,0.8390000000000001
0,Single,Graduate,57,3,5,3085.0,0,0.7190000000000001
0,Single,Unknown,54,2,2,2341.0,1550,0.6559999999999999
0,Unknown,College,46,2,3,13427.0,1507,0.84
1,Married,Unknown,35,1,4,2045.0,1707,0.5770000000000001
0,Single,Doctorate,45,1,2,1438.3,0,0.597
1,Married,Unknown,39,2,3,34516.0,2517,1.052
0,Single,Doctorate,47,5,1,26923.0,2461,0.602
0,Divorced,Unknown,41,1,2,2758.0,1675,0.882
0,Married,Unknown,64,0,3,3500.0,1904,1.182
0,Married,High School,62,1,3,3140.0,1985,1.346
0,Married,Uneducated,47,3,1,1611.0,746,0.993
0,Single,High School,60,1,2,2688.0,1617,0.552
0,Single,Graduate,48,4,1,3413.0,1715,0.812
1,Divorced,Graduate,40,3,2,1925.0,0,0.672
0,Single,Graduate,34,1,6,2669.0,1649,0.63
0,Single,High School,32,1,2,4500.0,0,0.626
0,Married,Uneducated,50,1,2,3104.0,1791,1.048
1,Married,Graduate,49,1,3,11059.0,0,0.99
0,Single,High School,60,1,5,34516.0,1642,0.7090000000000001
0,Divorced,Graduate,47,3,1,3027.0,1671,0.934
0,Single,Unknown,37,2,1,2865.0,1176,0.665
0,Divorced,Graduate,37,2,3,3176.0,0,0.652
0,Married,Doctorate,64,0,2,4234.0,1893,0.585
0,Single,High School,41,3,3,7015.0,918,0.957
0,Married,Graduate,53,2,2,1989.0,1003,0.677
1,Single,Uneducated,26,0,2,1438.3,0,0.506
0,Married,Uneducated,48,4,3,2340.0,1680,0.7909999999999999
0,Unknown,High School,47,2,2,3139.0,0,0.728
0,Unknown,Graduate,34,1,1,2207.0,1527,0.861
0,Divorced,Uneducated,36,1,1,34516.0,774,0.989
0,Single,Doctorate,45,3,6,2917.0,1523,0.7240000000000001
0,Single,Uneducated,39,3,3,4181.0,1604,0.659
0,Single,Graduate,50,1,2,18386.0,0,0.868
0,Married,High School,41,3,1,13818.0,609,0.787
0,Divorced,Unknown,44,3,1,2617.0,1508,1.393
0,Single,High School,38,2,2,1438.3,0,0.7829999999999999
0,Married,High School,56,2,3,6380.0,2517,0.706
0,Divorced,Uneducated,37,2,3,2281.0,1677,1.027
0,Single,Graduate,36,3,2,2937.0,2159,0.67
1,Single,Graduate,63,1,4,14324.0,2507,0.433
0,Married,Graduate,52,1,1,3773.0,1291,0.878
0,Married,Graduate,48,4,1,3521.0,672,0.655
0,Single,Post-Graduate,43,3,3,2142.0,1369,0.6659999999999999
0,Married,Unknown,55,3,2,1929.0,1540,1.142
0,Married,Uneducated,36,2,1,5070.0,0,0.536
0,Married,High School,42,4,2,34516.0,1045,0.848
0,Single,Unknown,49,4,2,7382.0,1326,0.8059999999999999
0,Married,Unknown,38,3,1,4646.0,1680,1.238
0,Single,College,50,3,2,3069.0,1881,1.111
1,Married,Graduate,44,3,3,14201.0,0,0.574
0,Married,Graduate,41,2,3,31497.0,2192,0.868
0,Single,Uneducated,34,1,1,2033.0,1832,0.938
0,Married,Graduate,43,2,3,4287.0,0,0.807
0,Married,Uneducated,43,4,1,9684.0,2475,0.6970000000000001
1,Married,College,39,3,3,4618.0,0,0.7170000000000001
0,Married,Unknown,55,1,1,3391.0,1696,0.537
0,Single,College,57,3,1,2894.0,0,0.8859999999999999
0,Married,High School,51,0,2,5450.0,1674,0.588
0,Married,Unknown,46,2,1,14164.0,1525,0.5429999999999999
1,Single,Graduate,49,3,3,4946.0,0,0.54
0,Unknown,Unknown,46,4,2,2505.0,0,0.8
0,Married,Unknown,49,3,2,2964.0,2043,0.6920000000000001
0,Single,Graduate,42,2,1,1711.0,0,0.983
0,Divorced,High School,43,1,2,10514.0,1580,0.504
0,Married,Unknown,41,4,1,34516.0,2205,0.897
0,Single,High School,38,4,1,34516.0,1140,0.815
0,Single,Post-Graduate,28,1,3,3848.0,0,0.841
0,Married,Graduate,65,1,2,3539.0,2517,0.346
0,Unknown,College,32,0,3,3788.0,1325,0.607
0,Married,Graduate,51,2,3,24221.0,1707,0.816
0,Married,High School,59,0,2,2833.0,1609,0.78
1,Married,College,53,2,3,1473.0,0,0.92
1,Unknown,Graduate,61,1,1,6157.0,581,0.583
0,Married,High School,56,3,3,14551.0,2517,0.92
0,Married,High School,49,2,2,15704.0,0,0.924
0,Single,Post-Graduate,49,2,1,3414.0,1473,0.597
0,Married,Unknown,46,3,3,1457.0,563,0.711
0,Unknown,Graduate,44,1,3,1780.0,1338,0.966
0,Married,High School,46,1,3,3073.0,2517,0.841
0,Married,Graduate,38,0,4,11741.0,1560,0.773
0,Divorced,College,48,1,3,4006.0,1646,0.746
0,Single,Graduate,55,1,3,2517.0,1257,0.8340000000000001
0,Single,Graduate,32,0,3,6942.0,0,0.544
0,Married,High School,48,2,2,8446.0,908,0.604
0,Married,Graduate,50,1,2,20708.0,1357,0.852
0,Unknown,Graduate,56,1,4,5204.0,0,1.008
0,Married,High School,55,2,3,7231.0,2381,0.996
0,Married,Graduate,48,5,3,12882.0,1402,0.7829999999999999
0,Divorced,High School,40,2,4,2978.0,0,0.49
0,Single,Graduate,50,3,3,1438.3,1002,1.306
0,Unknown,Uneducated,45,3,2,5996.0,865,0.511
1,Married,Unknown,48,4,3,2447.0,1267,0.449
0,Single,Graduate,50,2,2,4003.0,1851,0.703
0,Single,High School,41,2,2,28830.0,0,0.7859999999999999
0,Divorced,Doctorate,45,2,3,2788.0,1826,0.521
0,Married,High School,41,3,1,9577.0,632,0.379
0,Single,Graduate,47,3,2,11128.0,2517,0.8
0,Single,Unknown,37,2,1,3967.0,1476,0.626
1,Single,High School,34,3,2,1576.0,0,0.789
0,Married,High School,48,2,3,4207.0,1921,0.7659999999999999
0,Divorced,Graduate,45,3,3,12406.0,1980,0.7909999999999999
0,Married,Graduate,43,2,2,3589.0,1808,0.75
0,Married,Unknown,49,3,2,17811.0,643,0.8420000000000001
1,Single,High School,59,0,4,3616.0,1054,0.616
0,Single,Uneducated,50,0,2,7507.0,1697,1.098
0,Single,Post-Graduate,49,4,2,30885.0,2018,0.904
1,Single,Uneducated,55,3,5,4841.0,859,1.003
0,Divorced,Uneducated,47,4,2,17682.0,2481,1.3019999999999998
0,Single,Unknown,62,1,1,34516.0,2517,0.945
0,Single,Post-Graduate,36,2,2,11862.0,2282,0.8370000000000001
0,Married,Doctorate,54,3,2,1900.0,1376,0.89
0,Married,High School,43,2,1,3761.0,2121,0.6940000000000001
0,Divorced,Post-Graduate,55,2,2,9919.0,0,0.496
1,Single,Graduate,37,2,3,1610.0,0,0.889
0,Married,College,52,1,3,10431.0,2163,0.64
0,Single,Unknown,55,2,2,2426.0,1589,0.87
0,Single,High School,34,1,1,1793.0,1141,0.715
0,Single,Graduate,39,5,2,1438.3,668,0.931
0,Single,Unknown,37,2,1,3061.0,2517,0.809
0,Single,College,51,4,2,34516.0,1848,0.775
0,Married,High School,38,0,3,16565.0,1200,0.68
0,Married,Uneducated,42,4,4,2444.0,0,0.7879999999999999
0,Divorced,Uneducated,48,2,2,21754.0,0,0.83
0,Divorced,College,52,2,2,1438.3,0,0.7440000000000001
0,Single,Unknown,50,3,3,1930.0,952,0.67
0,Single,Unknown,48,3,1,5279.0,1115,0.5489999999999999
0,Single,Graduate,56,1,1,1737.0,0,0.953
0,Single,High School,50,3,3,1986.0,1614,0.5539999999999999
0,Married,Doctorate,48,1,3,2559.0,1514,0.57
0,Single,Graduate,65,1,2,10775.0,1787,0.648
0,Single,High School,43,3,1,34516.0,0,0.852
0,Married,Graduate,42,4,3,8374.0,0,0.885
1,Divorced,Graduate,39,2,2,17894.0,304,0.965
1,Single,Graduate,50,4,3,2509.0,0,0.7020000000000001
1,Single,Uneducated,53,4,3,13720.0,0,0.6709999999999999
0,Married,Unknown,55,1,3,3566.0,1401,0.903
0,Married,Graduate,41,4,3,6230.0,1173,0.607
0,Single,High School,45,3,2,2589.0,2052,0.636
0,Single,College,50,1,3,5856.0,2007,0.727
0,Married,Graduate,43,3,2,2725.0,2517,0.482
1,Unknown,High School,43,5,2,4430.0,2203,1.046
0,Married,Graduate,59,1,3,10133.0,1417,0.3829999999999999
0,Married,Graduate,53,3,3,12059.0,1978,0.877
0,Single,Graduate,46,2,1,7790.0,1921,0.789
0,Married,High School,50,2,3,13384.0,0,0.696
0,Unknown,Graduate,45,3,3,31743.0,1332,0.665
0,Married,Doctorate,53,3,2,2255.0,1647,0.848
0,Single,Doctorate,44,5,1,7567.0,2496,0.7090000000000001
0,Single,Doctorate,52,3,2,24703.0,1085,0.998
1,Single,Graduate,37,3,1,4116.0,1473,1.023
0,Single,Unknown,48,3,4,2713.0,2201,0.716
0,Single,Uneducated,36,1,1,5494.0,2078,0.79
1,Single,Graduate,58,1,3,28618.0,0,0.685
0,Married,High School,31,0,2,3273.0,2517,1.465
1,Single,College,61,0,4,21398.0,0,0.695
0,Single,Unknown,40,3,3,25219.0,1503,0.944
1,Single,Unknown,47,3,3,5398.0,0,0.621
0,Single,Graduate,31,2,2,5871.0,1829,0.81
0,Unknown,High School,45,3,1,6225.0,1596,0.826
0,Married,Uneducated,29,1,3,8147.0,1750,0.7509999999999999
1,Married,Unknown,39,3,2,2190.0,0,0.691
0,Single,Graduate,52,1,4,2411.0,1379,0.8690000000000001
0,Married,College,41,2,5,1438.3,0,0.6859999999999999
1,Unknown,Post-Graduate,57,1,3,23714.0,0,0.981
0,Married,High School,56,2,1,27029.0,1347,0.381
1,Married,Graduate,44,2,2,2417.0,0,0.389
0,Divorced,Graduate,39,3,3,2420.0,1422,0.731
0,Single,Unknown,55,2,1,10795.0,0,0.855
0,Unknown,Uneducated,43,2,1,6931.0,1380,0.795
0,Unknown,Unknown,48,5,1,4100.0,1956,0.617
0,Married,Graduate,54,5,1,6065.0,1728,0.417
0,Single,Uneducated,42,3,1,16054.0,0,0.446
0,Married,High School,55,2,1,1994.0,1175,0.794
0,Married,Unknown,50,2,2,34516.0,1156,0.633
0,Married,Unknown,42,3,2,2281.0,1548,0.7390000000000001
1,Married,High School,53,3,3,1547.0,0,0.845
0,Married,Graduate,47,3,1,3147.0,2453,0.7440000000000001
0,Single,Graduate,42,2,2,34516.0,1066,0.846
0,Married,High School,47,4,3,2712.0,2411,0.8440000000000001
0,Married,Uneducated,35,3,2,8682.0,1647,0.971
0,Married,Graduate,41,2,1,11239.0,1375,0.94
0,Single,Graduate,34,1,3,15987.0,0,1.494
0,Single,High School,51,3,3,5536.0,0,0.695
0,Married,Unknown,50,4,1,32156.0,1791,0.906
0,Divorced,Graduate,49,1,3,34516.0,1163,0.725
1,Single,Graduate,41,2,2,2238.0,0,0.452
0,Unknown,Post-Graduate,42,3,1,32106.0,0,0.6779999999999999
0,Married,High School,49,1,2,6224.0,2201,0.8320000000000001
0,Married,Graduate,45,2,3,5371.0,1499,0.737
0,Married,Graduate,53,2,3,5882.0,2335,0.579
0,Married,Unknown,40,3,2,5014.0,1887,0.8059999999999999
0,Married,High School,43,3,3,2590.0,0,0.63
0,Married,High School,45,3,2,4174.0,2507,0.8320000000000001
0,Married,College,49,3,3,3085.0,966,0.777
0,Married,Unknown,42,2,2,2552.0,2220,0.782
0,Married,Graduate,37,3,2,10584.0,1550,0.6920000000000001
0,Married,Post-Graduate,33,1,1,7571.0,2264,0.696
0,Single,Graduate,59,0,3,3604.0,1483,0.597
0,Married,Graduate,45,3,5,1533.0,728,0.906
0,Unknown,College,41,2,2,14320.0,0,0.754
0,Single,Graduate,55,4,2,34516.0,2443,0.8270000000000001
0,Single,Post-Graduate,38,2,3,34516.0,1954,0.436
1,Married,College,60,0,4,29239.0,0,1.057
0,Unknown,Unknown,47,4,3,4944.0,1151,0.8009999999999999
0,Single,Uneducated,58,4,2,18431.0,902,1.296
0,Single,High School,49,4,3,13704.0,2127,0.805
0,Married,Graduate,50,3,1,34516.0,1638,0.7609999999999999
0,Unknown,Graduate,49,3,2,2222.0,694,0.903
0,Married,Graduate,32,1,3,9550.0,2517,0.713
0,Single,Uneducated,47,3,2,16411.0,1179,0.8490000000000001
0,Married,Unknown,35,0,3,3436.0,2493,0.8240000000000001
0,Married,Graduate,57,2,3,1860.0,0,0.778
0,Married,Graduate,36,1,3,2032.0,1003,1.005
0,Single,High School,44,2,3,22143.0,730,0.871
0,Single,Unknown,59,0,2,1845.0,1076,1.016
0,Married,College,31,0,2,1677.0,0,1.369
0,Married,College,52,2,3,1438.3,0,0.825
0,Married,College,49,4,1,3244.0,0,0.765
0,Single,Unknown,55,0,3,1467.0,0,0.7390000000000001
1,Divorced,Uneducated,59,2,3,1863.0,1853,0.8290000000000001
0,Single,Unknown,61,0,2,20803.0,1446,0.736
0,Single,High School,50,3,3,21322.0,2216,0.921
0,Married,Unknown,56,1,1,12786.0,1880,0.7020000000000001
0,Divorced,Uneducated,40,3,1,6608.0,2270,0.75
0,Single,Graduate,31,0,2,2787.0,1761,0.67
0,Married,Uneducated,36,4,3,5846.0,1732,0.611
0,Married,High School,49,4,2,1656.0,929,0.898
0,Married,High School,34,1,1,8063.0,2149,0.722
0,Single,Graduate,43,4,3,34516.0,1893,0.748
0,Single,Graduate,39,1,1,2255.0,0,0.73
0,Married,Post-Graduate,49,4,2,2527.0,1419,0.797
1,Married,Graduate,54,4,3,7684.0,0,0.61
0,Unknown,Graduate,48,1,3,7199.0,1031,1.212
0,Single,Uneducated,39,3,2,2973.0,1136,0.7290000000000001
0,Single,Unknown,51,1,2,6519.0,2178,0.7390000000000001
0,Married,Graduate,45,3,2,10186.0,1608,0.7120000000000001
0,Divorced,Graduate,39,2,1,2267.0,0,0.875
0,Married,Graduate,52,2,3,3085.0,1910,0.921
0,Divorced,Graduate,40,3,3,8694.0,1117,0.8420000000000001
0,Single,Doctorate,65,2,3,2195.0,1917,0.535
0,Single,Graduate,43,3,2,12165.0,0,1.16
0,Single,High School,43,3,3,2297.0,1044,0.591
1,Single,Unknown,45,5,4,5155.0,0,1.014
0,Divorced,Graduate,37,2,2,25187.0,2209,0.799
0,Single,Graduate,50,2,2,2611.0,1824,0.711
0,Single,High School,40,3,3,1438.3,0,0.845
0,Single,Post-Graduate,58,1,2,1438.3,0,0.657
1,Married,College,37,3,3,3100.0,2517,0.35
0,Married,Graduate,42,1,3,1438.3,0,0.665
0,Single,Doctorate,35,0,2,2598.0,1645,0.765
0,Married,Doctorate,52,1,1,1663.0,0,0.7070000000000001
0,Single,Uneducated,28,0,1,4342.0,893,0.878
0,Married,Uneducated,52,1,2,8596.0,2019,0.677
1,Single,Unknown,50,1,2,27512.0,2137,1.048
0,Married,Graduate,38,3,2,2396.0,2217,0.978
0,Married,Graduate,38,2,3,3222.0,0,0.7859999999999999
0,Single,Unknown,51,1,1,11373.0,1319,0.693
0,Married,Graduate,54,2,2,1982.0,1289,0.939
0,Unknown,College,52,4,3,2035.0,1343,0.835
0,Single,Uneducated,39,3,2,5363.0,0,0.67
1,Single,College,30,0,2,4109.0,0,0.949
0,Married,Unknown,44,2,1,3734.0,0,0.954
0,Married,College,51,3,3,1844.0,1232,0.588
0,Single,Graduate,47,2,6,5791.0,1957,0.654
0,Married,Unknown,46,2,3,1963.0,1112,0.7609999999999999
0,Married,Uneducated,42,3,1,4568.0,2025,0.8490000000000001
0,Married,Graduate,46,2,3,2267.0,1283,0.7609999999999999
0,Single,Graduate,40,4,3,2206.0,1110,0.746
0,Single,Uneducated,49,3,3,2930.0,1901,0.638
0,Unknown,Doctorate,36,1,2,4943.0,1204,0.417
0,Married,Graduate,49,5,2,8154.0,0,0.964
0,Married,Unknown,54,0,3,2945.0,2206,0.983
0,Married,College,39,2,3,7410.0,2517,1.924
1,Married,Graduate,32,1,2,4065.0,230,0.779
0,Married,College,46,3,1,1611.0,0,0.731
0,Married,Uneducated,41,1,2,7984.0,1503,0.797
0,Single,High School,39,2,1,4423.0,1643,0.7240000000000001
0,Divorced,Graduate,41,4,1,7492.0,1399,0.5329999999999999
0,Unknown,High School,44,2,3,3170.0,2330,0.858
1,Married,Unknown,60,0,1,4541.0,1037,0.825
1,Divorced,Unknown,32,0,3,1732.0,0,0.6829999999999999
0,Married,High School,39,1,2,3250.0,1698,0.767
0,Single,High School,28,0,3,3480.0,0,0.731
0,Married,Graduate,50,4,1,18142.0,0,0.857
0,Single,Uneducated,51,3,3,3747.0,2268,0.7090000000000001
0,Married,Unknown,53,1,3,19252.0,751,0.8140000000000001
0,Married,Graduate,45,3,3,3538.0,0,0.653
0,Married,Graduate,53,1,2,2799.0,0,0.6890000000000001
0,Married,Graduate,44,4,1,20485.0,0,0.7509999999999999
0,Married,Unknown,38,2,1,19259.0,2266,0.92
0,Married,Uneducated,38,1,3,6236.0,1204,0.8170000000000001
0,Married,High School,35,1,3,4008.0,1841,1.504
0,Single,Uneducated,44,4,2,1687.0,1290,0.7090000000000001
0,Single,College,38,2,1,11068.0,1254,0.418
1,Unknown,Unknown,55,1,3,3626.0,795,0.8959999999999999
1,Single,High School,50,2,2,4915.0,464,0.242
0,Divorced,Uneducated,56,1,1,17561.0,0,0.94
0,Single,Uneducated,46,3,1,5489.0,1189,0.95
0,Single,High School,36,1,3,9817.0,848,0.7929999999999999
0,Unknown,High School,42,4,1,34516.0,1797,1.314
1,Unknown,Uneducated,33,2,2,1843.0,1293,0.349
1,Single,Post-Graduate,48,1,2,13174.0,0,0.955
0,Single,Unknown,41,3,2,1966.0,1452,0.621
0,Married,Doctorate,43,3,2,3676.0,673,0.629
0,Single,Graduate,43,1,1,11210.0,1079,0.6509999999999999
0,Married,High School,45,5,3,25601.0,1384,0.745
0,Married,Uneducated,55,0,1,2596.0,1929,0.609
0,Single,High School,53,2,2,9678.0,1710,0.745
0,Married,High School,49,4,1,3519.0,1336,0.506
0,Married,Post-Graduate,48,2,3,9617.0,2035,1.004
1,Married,Graduate,39,3,2,1575.0,592,0.236
1,Married,Graduate,41,2,3,2580.0,2137,1.056
0,Married,Graduate,50,4,3,11882.0,1472,0.413
1,Single,High School,39,2,3,2069.0,550,0.7829999999999999
0,Married,College,26,0,3,2010.0,1070,0.906
0,Single,Graduate,45,3,2,2016.0,972,0.685
0,Married,Unknown,47,5,1,2950.0,2000,0.882
1,Married,High School,50,4,3,3546.0,0,0.7909999999999999
0,Married,Graduate,49,2,1,34516.0,1118,0.6709999999999999
0,Single,Uneducated,52,1,1,12764.0,0,0.71
0,Unknown,High School,45,4,3,23539.0,1261,0.484
0,Married,College,48,3,1,8795.0,1318,0.563
0,Married,Graduate,45,4,1,1927.0,1337,0.667
0,Married,Graduate,29,2,3,2732.0,1746,1.028
0,Married,Doctorate,46,4,3,5106.0,1539,0.907
0,Single,Uneducated,43,3,2,4138.0,643,0.6809999999999999
0,Married,Graduate,52,2,3,2261.0,1127,0.8140000000000001
0,Married,Uneducated,46,4,1,10961.0,1391,0.662
0,Married,High School,38,2,2,14831.0,1302,0.916
1,Married,Unknown,46,2,3,4065.0,2517,0.957
0,Single,Unknown,40,2,6,4947.0,0,0.7509999999999999
0,Single,Unknown,26,0,1,4395.0,1240,0.662
0,Married,Graduate,57,0,6,2564.0,2379,0.358
0,Single,College,48,2,2,2571.0,1955,0.531
0,Single,High School,42,3,3,5951.0,0,0.742
0,Single,Uneducated,47,2,3,28852.0,1974,0.713
0,Married,High School,48,3,1,30579.0,1351,0.759
0,Married,Doctorate,41,3,1,18266.0,822,0.875
0,Married,Post-Graduate,44,3,2,11366.0,2109,0.993
1,Married,Doctorate,39,2,3,1438.3,886,0.24
0,Single,High School,44,5,2,15638.0,1729,0.843
0,Married,Unknown,43,2,2,4188.0,0,0.565
0,Unknown,Graduate,36,2,2,2024.0,901,0.659
1,Single,Unknown,44,3,2,1643.0,0,0.6
1,Single,Graduate,52,1,3,1842.0,625,0.7290000000000001
0,Single,Graduate,41,3,1,7768.0,1669,0.797
0,Single,Uneducated,52,1,1,2259.0,1721,0.682
0,Single,College,26,0,2,2657.0,1611,0.599
0,Unknown,High School,49,3,2,9551.0,1833,1.675
0,Unknown,Doctorate,54,1,6,5267.0,0,0.631
1,Married,Unknown,43,2,3,34516.0,1085,1.047
0,Single,College,36,0,3,3282.0,1843,0.625
0,Single,Post-Graduate,47,2,3,17575.0,618,0.917
1,Married,Doctorate,44,2,2,25894.0,2517,1.046
0,Single,Post-Graduate,38,1,1,2652.0,2496,0.561
0,Married,Graduate,40,3,1,34516.0,0,0.8340000000000001
0,Unknown,Graduate,47,3,3,21142.0,0,0.812
0,Single,High School,53,1,2,2615.0,1772,0.611
0,Married,Uneducated,35,4,1,2494.0,1316,1.486
0,Single,Doctorate,37,3,1,5924.0,1023,0.765
1,Divorced,Unknown,40,4,2,5051.0,0,0.588
0,Married,Graduate,30,0,2,1621.0,1046,0.7290000000000001
0,Single,Unknown,59,0,2,1931.0,1409,0.887
0,Unknown,Graduate,49,3,1,3088.0,1477,0.748
1,Divorced,Graduate,53,1,3,4090.0,2517,0.562
0,Single,College,47,4,2,4256.0,1084,0.63
1,Married,Graduate,49,2,3,2212.0,0,0.942
0,Married,Graduate,48,3,2,8074.0,2426,0.72
0,Single,College,44,3,1,9297.0,1668,0.521
0,Married,High School,44,2,3,9183.0,2191,0.5820000000000001
0,Divorced,College,46,2,3,10074.0,1223,0.955
0,Married,Unknown,43,3,3,1721.0,729,0.902
0,Married,High School,54,1,2,11605.0,1470,0.93
0,Married,Graduate,50,2,3,1912.0,0,0.728
0,Single,High School,51,1,4,2281.0,1751,0.7609999999999999
0,Married,Post-Graduate,51,5,1,3449.0,1598,0.971
1,Married,College,53,3,2,3573.0,0,0.8420000000000001
0,Married,High School,54,3,1,1438.3,1133,0.759
0,Single,Unknown,40,2,3,2351.0,1337,0.613
1,Married,Graduate,43,5,3,3981.0,0,0.764
0,Single,High School,52,2,2,6617.0,2517,0.4589999999999999
0,Single,Unknown,44,1,3,2936.0,1297,0.556
1,Divorced,Graduate,61,0,3,2125.0,0,0.654
1,Single,High School,41,1,3,2667.0,0,0.494
0,Unknown,Graduate,43,3,1,25937.0,0,0.936
1,Single,Uneducated,55,3,3,14657.0,2517,0.166
0,Married,College,48,3,3,3305.0,2517,0.7659999999999999
0,Married,Graduate,55,2,3,1438.3,0,0.907
0,Married,Uneducated,45,3,3,2740.0,1786,0.597
1,Single,Post-Graduate,54,3,4,8516.0,0,0.5489999999999999
0,Divorced,Graduate,46,3,1,4213.0,997,0.6679999999999999
0,Single,College,42,3,1,29535.0,895,0.952
0,Single,Uneducated,39,2,3,7723.0,1902,1.181
0,Married,Doctorate,44,3,1,7212.0,1008,0.727
1,Single,Graduate,39,4,2,1438.3,0,0.777
1,Single,College,46,0,3,16983.0,0,1.061
0,Divorced,Unknown,58,2,1,1490.0,1069,0.84
0,Single,Doctorate,37,1,3,19300.0,1181,0.764
0,Single,High School,37,2,2,7411.0,633,0.762
0,Single,High School,42,3,3,7255.0,0,0.9
0,Single,Unknown,55,2,2,8082.0,1138,0.723
0,Married,Graduate,41,4,1,8923.0,2517,1.726
0,Married,College,49,2,2,2096.0,1276,0.6
0,Married,High School,43,4,1,3442.0,2517,0.62
1,Single,College,52,2,3,4935.0,0,0.713
1,Single,College,65,0,4,10885.0,1758,0.8
0,Single,Graduate,45,2,1,12695.0,1613,0.852
1,Single,Graduate,57,2,3,34516.0,219,0.482
0,Married,High School,37,2,3,2352.0,0,1.467
0,Single,Uneducated,62,0,2,7348.0,1466,1.236
0,Married,College,45,2,3,17884.0,2096,0.477
0,Single,Graduate,43,5,1,7564.0,0,0.61
